tweet_id,customer_text,intent,annotation_source
211058,"@SpotifyCares It’s on my phone as well now. Did the HK team change the playlist name maybe? If so, I’m wondering if there’s a way to choose English https://t.co/b2N3jpTLnA",other,ai_assisted_heuristic
2919363,@115888 isn’t working 😫😫,other,ai_assisted_heuristic
244753,@SpotifyCares Noo I have to Re install everytime,other,ai_assisted_heuristic
858,@SpotifyCares 2/2... and there is no way to manage Albums (recently added e.g.) in the App. It's a mess 😲 https://t.co/RlWuqllt8S,other,ai_assisted_heuristic
2806777,"@115888 Why would you bombard my phone with ""Give us another try with three months for the price of one"" and then when I sign up you tell me I'm only eligible for the regular monthly premium account! I am going to pay STAMP to move my playlist to Amazon Music! #imouttahere",account_access,ai_assisted_heuristic
609674,"@SpotifyCares @264942 No, we can't anymore store music on SD card lel",product_service_issue,ai_assisted_heuristic
1013933,@SpotifyCares Nothing I’ve noticed so far,other,ai_assisted_heuristic
140090,"@SpotifyCares Even remotely relate. Your alogrthims are either screwed, or you assume jazz/blues/folk is related to country. Insulting just thinking about it",other,ai_assisted_heuristic
2855921,Very strange @115888 bug. The background behind the username widens with every song downloaded 🤔🤔 https://t.co/fDGsqLBmCb,other,ai_assisted_heuristic
1070113,"@SpotifyCares Removing the possibility of using Spotify on my TV is not ""improving experience"". It's been 3 months since the app was discontinued.",other,ai_assisted_heuristic
89480,@SpotifyCares Downloaded songs are working fine but I can’t browse 🙄,other,ai_assisted_heuristic
2394574,@SpotifyCares i tried to get premium for a student and wasn’t eligible but you still charged me and I don’t have premium would like money back,billing_payment,ai_assisted_heuristic
397108,"@SpotifyCares Webplayer been stuck on this ad even after refresh, restart, re-log in and trying on different computer, it's chrome on win 10 https://t.co/OOyAtWYkWi",account_access,ai_assisted_heuristic
1852400,"Hey @115888 , can you explain me this? https://t.co/Xch4Tg7f9O",other,ai_assisted_heuristic
2600969,@SpotifyCares I forgot to renew my student subscription and now got charge regular price. And I don’t have access to watch Hulu . Resolve ?,billing_payment,ai_assisted_heuristic
698870,@7997 I wonder if I can do work experience programme at Spotify here in Stockholm,other,ai_assisted_heuristic
2312934,"@SpotifyCares 
Whenever I receive a snapchat my music pauses, why is this? And how can I fix it?",information_request,ai_assisted_heuristic
95797,"@SpotifyCares Hey so this is the third time this happens, out of nowhere all my downloads disappear. ☹️ I went to listen to music offline today and found that I couldn't because they were all gone.",other,ai_assisted_heuristic
1684806,Somehow my @115888 Discover Weekly has been getting more and more bizarre. This week I'm up to about 50% rap songs in Spanish and French,other,ai_assisted_heuristic
1917764,Got my tickets for @124708 on 11/06 in Antwerp. 😍😍😍 thanks @115888 for the presale link!,other,ai_assisted_heuristic
586376,@115888 hey when are you guys coming to Sri Lanka?,other,ai_assisted_heuristic
189345,@SpotifyCares having issues with the shuffle when connected through bluetooth on my car. i have iOS11.0.1 and a Mazda vehicle.,product_service_issue,ai_assisted_heuristic
2136518,@SpotifyCares noticed 3 new playlist subscriptions in my account today that I didn’t add,account_access,ai_assisted_heuristic
48581,@SpotifyCares but when it's been 9 years since Spotify was launched,other,ai_assisted_heuristic
859934,@SpotifyCares It’s in the US though,other,ai_assisted_heuristic
2611705,@SpotifyCares è passata una settimana ma #reputation ancora non lo vedo..,other,ai_assisted_heuristic
631977,@SpotifyCares please ignore previous tweet I appear to have been able to sign back up for the £9.99 for 3 months deal,other,ai_assisted_heuristic
2622844,@SpotifyCares the update looks great! 😊,other,ai_assisted_heuristic
307004,Hi @115888 are you working on a futur Windows Universal App? Can you add the feature allowing us to set Spotify as default music App?,other,ai_assisted_heuristic
568923,@SpotifyCares Just an issue with my payments ! Nothing urgent !,billing_payment,ai_assisted_heuristic
2552652,@SpotifyCares I took a lunch break and now it seems to be working??? Not sure what happened. Do you still want my info?,other,ai_assisted_heuristic
2426255,"@SpotifyCares iOS 11.2, iPhone X.",other,ai_assisted_heuristic
2385608,tell @115888 to fix my album info!,other,ai_assisted_heuristic
1562977,@SpotifyCares Why have I been charged £9.99 this month when I usually pay £4.99 cos I’m a student??,billing_payment,ai_assisted_heuristic
2355321,@SpotifyCares will reputation be available this week?,other,ai_assisted_heuristic
1842975,Hey @115888 @117168 how do I change my account from a regular account to a student account? I’ve been a student for about 4 months and I haven’t had any help with this.,account_access,ai_assisted_heuristic
2892629,@115888 pls answer your DM on @SpotifyCares,other,ai_assisted_heuristic
1043326,"@3072 As a fellow iOS dev, where do I send my feedback for Spotify’s CarPlay app? I’d love to share my thoughts with you.",complaint_feedback,ai_assisted_heuristic
1888668,@SpotifyCares I have an account with Spotify through FB. I've changed my email on FB but Spotify won't update. My profile pic does. help! 😭,account_access,ai_assisted_heuristic
2070919,Hey @115888! How can you not list Kid Creole &amp; the Coconuts in Dr. Buzzard's OSB's related artists section?,information_request,ai_assisted_heuristic
2259656,@115888 Hi spotify. I tried using BPI fund transfer but it seems its not working anymore? Any comments? https://t.co/Ipl2fYiuqE,product_service_issue,ai_assisted_heuristic
1731294,@SpotifyCares Hi. I've already paid for a 1 month premium subscription via an ATM yesterday but my account status is still 'free'? how do i solve this thx https://t.co/YMe6KTFTki,account_access,ai_assisted_heuristic
206627,@115888 @SpotifyCares Touch Preview is STILL AT THE TOP of the forums with 42 pages of comments plus 37 pages in a different thread. Yet @115888 still not caring https://t.co/SOjya1SMxF,other,ai_assisted_heuristic
2969663,"@SpotifyCares first off, you are very late. i messaged you over an 30 minuets ago; very disappointing.   anyways, my question is how did the picture change? is this some sort of secret witchcraft you have? i need answers &amp; i need them now!",complaint_feedback,ai_assisted_heuristic
554125,@SpotifyCares #UAAPCDC2017 https://t.co/2d8ZYzZXtn,other,ai_assisted_heuristic
1752883,@115948 @115888 really big playlist based on my mood or the vibe without having to make a bunch of separate playlists?? that would be super cool,other,ai_assisted_heuristic
2064258,@SpotifyCares do you have plans for educators???,booking_order_change,ai_assisted_heuristic
1789956,"@SpotifyCares my son is unable to accept a Premium for Family invite, Spotify signals error and just says ""try later"", it's very frustrating",billing_payment,ai_assisted_heuristic
853079,"Hey @115888 @SpotifyCares, why is it still so complicated and unintuitive to get a playlist from a link into the desktop app?",other,ai_assisted_heuristic
1787897,@115888 weird problem: an album I never selected occasionally pops up &amp; starts playing.  Happens on multiple devices.  What do I do?,other,ai_assisted_heuristic
2210979,.@115888 you need to keep playing my music when I'm on twitter. This whole having to turn video auto play off while I'm on twitter listening to music is not going to work.,other,ai_assisted_heuristic
1840369,"Something is wrong with @115888, it just went from a Kanye West song (that I skipped) to What Time Is It from HSM2 (would never skip)...",other,ai_assisted_heuristic
1578721,@SpotifyCares Yes but the all songs of the app are Grey now what does that mean ?,other,ai_assisted_heuristic
611904,"I suddenly hate strawberries so much, thanks to @12358 annoying AF ads on @115888",complaint_feedback,ai_assisted_heuristic
1259365,@SpotifyCares or this : https://t.co/HvQxHfxfT5,other,ai_assisted_heuristic
2731511,"Dear @115888,

You may want to add a ""clear queue"" button.

Sincerely,
Anyone with a f*** brain",other,ai_assisted_heuristic
1855752,@115888 it would be great if you could add Rammsteins waidmanns heil back on Spotify.,other,ai_assisted_heuristic
1695250,@SpotifyCares My Spotify keeps getting connected to a random device. I have changed my password but it keeps happening. How I delete device https://t.co/5EB7kPIGWM,account_access,ai_assisted_heuristic
1630504,@SpotifyCares I've posted on there since 2014. Nothing has changed...,other,ai_assisted_heuristic
255598,@115888 how many devices with downloaded music can I have with a premium account? Thanks!,account_access,ai_assisted_heuristic
544595,@SpotifyCares It cannot be formatted.,other,ai_assisted_heuristic
656532,@SpotifyCares Submitted! Thank's for letting me know Jo!,other,ai_assisted_heuristic
1218573,Why can't @115888 have the radio feature to be able to shuffle songs?? And also to add different varieties like Pandora....,product_service_issue,ai_assisted_heuristic
2422812,@SpotifyCares @676265 when will it be available?,other,ai_assisted_heuristic
1041456,So is Twice's new album just never going to be on spotify? I'm MAD.,other,ai_assisted_heuristic
1933739,"Wow, @SpotifyCares has a terrible bug on Android. If you get logged out in offline mode you can't log back in without reinstalling the app.",product_service_issue,ai_assisted_heuristic
2118735,im legit not sleeping tonight until spotify authorizes me to redeem this premium membership wtf,billing_payment,ai_assisted_heuristic
1863636,@SpotifyCares hi I applied for student discount at €4.99 p/m and it’s verified with a email to confirm and it took €9.99 out of my account?,account_access,ai_assisted_heuristic
2770901,@115888 kunne være fedt at få at vide hvad prisen er....,other,ai_assisted_heuristic
299109,"dudee ""bad internet rapper"" just got pulled from spotify. I haven't gotten any message or any reason why. What's the deal?? @115888",other,ai_assisted_heuristic
522738,"@SpotifyCares I use atm, doku, and alfa it's doesnt work, it still 49.990. I havent get premium before",billing_payment,ai_assisted_heuristic
1887647,Hey @115888 your ap keeps crashing when I try to use it. either won't play the next song when one ends or says upgrade to listen anywhere,product_service_issue,ai_assisted_heuristic
1814608,@115888 why do y'all still not have any of Beyoncé's new songs,other,ai_assisted_heuristic
885132,Been on @115888 one week and already so pissed of with it. Well done,other,ai_assisted_heuristic
102193,@SpotifyCares I’ll try it. Thanks!,other,ai_assisted_heuristic
849,@SpotifyCares doesn’t work and i even tried deleting the app,other,ai_assisted_heuristic
1540308,@115888 after all of these complaints NOW you reply????,other,ai_assisted_heuristic
2479215,"@SpotifyCares hi, is there any way to re-activate an account? If it has been cancelled",account_access,ai_assisted_heuristic
1074372,@SpotifyCares Sucks for the 1%,other,ai_assisted_heuristic
1887562,"Hi @SpotifyCares 
Accidently i removed my fav. song from daily mix. How to make it comes up again?",other,ai_assisted_heuristic
2312364,Hey @115888 what in the world is stranger things mode and how do I make it happen. I want to get killed by a mindflayer https://t.co/nJf1QT2A2L,information_request,ai_assisted_heuristic
1789328,"@SpotifyCares iphone 6s, im using the updated spotify",other,ai_assisted_heuristic
2707047,@SpotifyCares @SpotifyCares So and that's it right? You guys didn't even try to  give an adequate answer to your subscribers for 2 days? You guys really suck. Me and my friends are switching to SoundCloud.,booking_order_change,ai_assisted_heuristic
778441,"@SpotifyCares I need help! The app keeps creating new playlists labelled ""tracks"" with only one song in each one. How do I stop this?",information_request,ai_assisted_heuristic
1952773,@115888 WHAT THE HELL IS HAPPENING??? WHY ARE THERE ADVERTS MID SONG????,other,ai_assisted_heuristic
1298054,@SpotifyCares Yes it did. Thank you!,other,ai_assisted_heuristic
1025764,@SpotifyCares @115888 Everything seems to be working again. Thanks!,other,ai_assisted_heuristic
2599160,@115888 HOW DARE U TAKE GOD COMPLEX OFF SPOTIFY TF WRONG WITH YALL,other,ai_assisted_heuristic
634066,"@SpotifyCares We’ve upgraded to Spotify Family, does it take effect after the next billing cycle...?",billing_payment,ai_assisted_heuristic
2363333,@115888 I literally can’t listen to the Stranger Things playlist because otherwise I can’t do anything else on my computer. Easter egg gone wrong.,other,ai_assisted_heuristic
1624174,"@SpotifyCares That's Selena Gomez and Marshmello, not Maroon 5 https://t.co/iwefPAeVW2",other,ai_assisted_heuristic
160513,"@SpotifyCares I'm trying to join my Premium For Family subscription, but I keep getting, error 600. Moved countries since last sub, and my profile is stuck on 🇬🇧, can't change to 🇩🇪. Any advice?",billing_payment,ai_assisted_heuristic
1162335,@115888 @SpotifyCares Why haven’t u created an explicit filter after 5+ yrs of customer requests? Pandora did it...I’d rather not switch...,other,ai_assisted_heuristic
552687,@131098 leuke aanbieding voor huidige gebruikers maar wel handig als je dan ergens kunt accepteren. Ook niet terug te vinden in account. https://t.co/EVnitRvePm,account_access,ai_assisted_heuristic
1849989,@SpotifyCares that worked! thanks,other,ai_assisted_heuristic
1730849,@SpotifyCares i mean sometimes Spotify doesn’t update the song streams at the same time it usually does so i was worried something was happening,other,ai_assisted_heuristic
2206045,Anybody else's Spotify app messing up? @115888,other,ai_assisted_heuristic
1162364,@SpotifyCares When’s it going to be available !!,other,ai_assisted_heuristic
1509476,"@SpotifyCares just one more question, I have 2GB data monthly plan, will that be enough for listening spotify or will spotify eat through it quickly? 🤔",booking_order_change,ai_assisted_heuristic
2417729,@SpotifyCares so you don’t have a feature which will stop a 13+ year old account holder accessing/playing songs marked ‘explicit lyrics’?,account_access,ai_assisted_heuristic
1283282,"@SpotifyCares iPhone 7 Plus, iOS 11.0.3, Spotify 8.4.24.506",other,ai_assisted_heuristic
324631,"@SpotifyCares Hi, I activated Premium for Family last week, but my GF (we recently moved in together) hasn't received invitation yet.",billing_payment,ai_assisted_heuristic
919505,"@SpotifyCares Hey guys, do you know how long it takes for a verfication request on Spotify for Artists to go through? Thanks!",other,ai_assisted_heuristic
2412653,@115888 @SpotifyCares see previous x,other,ai_assisted_heuristic
1154181,@125633 hey wassup guys can you please approve my Spotify for artist account I’m really excited to use the app,account_access,ai_assisted_heuristic
1918333,Why am I paying to download music so I can play it offline if all it does is freeze when I’m offline 🤔🤔 @115888,other,ai_assisted_heuristic
1153701,@SpotifyCares yoo guys I've just come back to you from Apple Music to a new account. My username is all random numbers... can I change this?,account_access,ai_assisted_heuristic
32069,"@117153 unable to make payment for my premium account, nothing wrong with my card as checked with the bank.",account_access,ai_assisted_heuristic
2957828,"@SpotifyCares I have a Mac and when I use the desktop app Spotify, I cannot hear anything. I have chosen Listening on a Mac chosen so it is not routing it anywhere else. What is wrong? Volume is not down btw.",information_request,ai_assisted_heuristic
2042304,@115888 please change that playlist format back its such a struggle to find one song I'm MAD CHANGE IT BACK,other,ai_assisted_heuristic
477658,"@SpotifyCares I’m currently located in Ho Chi Minh city, Vietnam. I login via my Facebook account.",account_access,ai_assisted_heuristic
2079231,"@SpotifyCares I pay the family package with my family in Brazil, but moved to Portugal just over a month ago. Why aren't I premium anymore?",billing_payment,ai_assisted_heuristic
1783340,"Every time @118117 does an update, I suddenly can't connect to @115888 @126654 etc anymore #SoAnnoying #StopUpdating",product_service_issue,ai_assisted_heuristic
393679,@115888 I LOVE my daily mixes but why aren’t @130008 in any of them? I listen to them ALL the time and they’ve never been on it... https://t.co/eCyc6AB4Ss,complaint_feedback,ai_assisted_heuristic
2766489,@115888 @SpotifyCares,other,ai_assisted_heuristic
1324017,@SpotifyCares please I would like to report an error I noticed on the details of one of my favourite tracks on Spotify https://t.co/WuOqizEmSs,product_service_issue,ai_assisted_heuristic
485522,@SpotifyCares is it correct the Spotify web player doesn't have a play queue feature? I've been a happy paying Spotify customer for about 10 years but now I have a Chromebook I may have to cancel. It also freezes all the time :'(,booking_order_change,ai_assisted_heuristic
1561177,@SpotifyCares Using a Mac book pro Spotify version 1.0.65.320.gac7a8e02,other,ai_assisted_heuristic
1043596,Hey @115888 do you have a playlist full with Spotify Singles?,other,ai_assisted_heuristic
330244,@SpotifyCares i've been having issues with playback. songs have been stopping midway through and won't restart unless i close and reopen app,product_service_issue,ai_assisted_heuristic
526692,"Allo @SpotifyCares so I have seen @241897 had the same problem with the random letters and numbers for a username? Anyway, you can dm me so I can change my username?",other,ai_assisted_heuristic
1059925,"@SpotifyCares IPhone, the latest version and I’m rocking free right now since yesterday. I did have premium Is that why it’s messing up? :/",billing_payment,ai_assisted_heuristic
1131548,@SpotifyCares I am going to do a controlled experiment &amp; document it properly for you,other,ai_assisted_heuristic
1517637,"@SpotifyCares Ermmm, just joking though.",other,ai_assisted_heuristic
2764551,"@115888 Jika saya ingin merelease email dr akun spotify yg digunakan pada saat mendaftar dgn FB, agar saya bs mendaftar ulang menggunakan email tersebut sbg dedicated akun spotify bagaimana caranya?",other,ai_assisted_heuristic
275586,@SpotifyCares Funny enough it stopped right when i wanted to record a video about it. will report back in case it happens again.,other,ai_assisted_heuristic
2012183,fix your bugs pls I don't pay you for shit @115888,other,ai_assisted_heuristic
1573846,@SpotifyCares how do I cancel a premium subscription to an account I no longer have access to?,account_access,ai_assisted_heuristic
2523556,That’s cool and all but when can we get @115888 on an Apple Watch. https://t.co/4TfqC1Fbsq,other,ai_assisted_heuristic
1814633,@SpotifyCares I cancelled my account which was created using FB to create a new account.My email address is not usable though! What to do?,account_access,ai_assisted_heuristic
1851669,"@115888 @115888  You guys need to wake the F**k up and come up with a solution ASAP because ignoring a continent is unacceptable.
#SpotifyIgnoresAF",other,ai_assisted_heuristic
2218857,@115888 have you removed the Browse and Search features?,other,ai_assisted_heuristic
2774613,@SpotifyCares ผมพยายามสมัครสปอตตืฟายแบบครอบครัว แต่มาติดที่หน้าจอนี้ ไปไหนต่อไม่ได้ รบกวนด้วยครับ https://t.co/QBbNllckks,other,ai_assisted_heuristic
2360617,"@SpotifyCares I can't find the controls on my iPhone anymore. No search, no library. What to do.",product_service_issue,ai_assisted_heuristic
1466233,@SpotifyCares why Bey's album lemonade isn't available while a user made it as a playlist 🤔 https://t.co/7XxnmLt22g,other,ai_assisted_heuristic
2950148,@SpotifyCares I will dm you!,other,ai_assisted_heuristic
735895,Hey @115888 why do you keep deleting my offline songs from my phone? Stop!,other,ai_assisted_heuristic
1503753,"Still blows my mind that @115888 doesn't have a ""Clean Only"" option. I would pay additional on top of my premium account for that option.",account_access,ai_assisted_heuristic
507447,"@SpotifyCares So... every time I restart my computer.... it tries to install the faulty new version.  So I then need to uninstall... again... every last file...... and reinstall the old version.
Every.
Time. 

Surely, there's a patch to keep us up &amp; running while you get a handle on this, no?",other,ai_assisted_heuristic
965749,"@SpotifyCares Bonjour, j'ai un problème avec la validation de paiement avec ma carte bancaire (VISA) qui refuse le paiement. Normal ???? https://t.co/eXiwQICJAu",other,ai_assisted_heuristic
459144,"@SpotifyCares Your API endpoints (eg /me, /browse/featured-playlists) are frequently returning a 404 errors (eg 50% of all requests). Is something going on at HQ?",product_service_issue,ai_assisted_heuristic
540351,@SpotifyCares That link worked - thank you!,other,ai_assisted_heuristic
176536,"@SpotifyCares Yep, this is what happens when I complete my info it keep lodging then nothing happens https://t.co/lWqmstu2Ew",other,ai_assisted_heuristic
2442023,"If @115888 doesn’t quit pausing my music when I get a notification, im switching to Apple Music",product_service_issue,ai_assisted_heuristic
2910955,"@117153 Can't reproduce any songs on webplayer. Tried log out, clear cookies, cache, nothing.",product_service_issue,ai_assisted_heuristic
44385,@115888 How?? When I press get premium it says i have to pay 129 pesos .-.,billing_payment,ai_assisted_heuristic
2293429,Yo real talk @115888 where did the lyric screen feature go?That was the best &amp;now I'm over here singing the wrong words &amp;lookin like a fool,other,ai_assisted_heuristic
187608,@SpotifyCares macOS 10.11.6 same happens with macOS 10.12.6,other,ai_assisted_heuristic
745213,@SpotifyCares That being said not all names are incorrect...,other,ai_assisted_heuristic
2748547,@115888 how do i listen to the non-shitty version of No Limit,information_request,ai_assisted_heuristic
2251444,"Dear @115888: 

""RESUME SHUFFLE PLAY"" &amp; ""SHUFFLE PLAYLISTS"". 

Why you not?",other,ai_assisted_heuristic
818964,@SpotifyCares why can I find some artists on Spotify but there are no tracks of them? Or they have music but I can only play one track.,information_request,ai_assisted_heuristic
862,@SpotifyCares @115890 Groove Music quits &amp; redirect to Spotify. But the W10M App is a bugfest.. Any further Updates possible?,other,ai_assisted_heuristic
1426300,Can these monthly subscription companies be more flexible about when I can pay.... @115888 🙄,booking_order_change,ai_assisted_heuristic
294391,@SpotifyCares hi i'm running the latest update on mac and can't find the equalizer?,product_service_issue,ai_assisted_heuristic
1874589,"@117153 hi, i´m having at this moment a debt from my credit card since the last month and even this for $14.000, when i never took the premium plan, i want my money back. i hope you solve this problem as fast as possible",billing_payment,ai_assisted_heuristic
1157899,"Hey @115888, you might wanna improve some parts of your Android app's sign-in UI https://t.co/ezFIXBZNJI",other,ai_assisted_heuristic
2861233,@SpotifyCares I frequently find explicit songs not flagged as Explicit. Anything I can do to help fix those?,other,ai_assisted_heuristic
455640,@SpotifyCares If I have a sub that ends in a month but i join my households fam plan do i still get charged for my last month of my previous subscription???,billing_payment,ai_assisted_heuristic
291456,"@SpotifyCares i payed for my sister’s spotify as a one time thing, and yall keep chargin me",billing_payment,ai_assisted_heuristic
211363,"@SpotifyCares again, the same standard answer you posted 1 month ago. We want an update on what you are going to do with all the complaints.",other,ai_assisted_heuristic
93870,"All of my @115888 downloads disappeared overnight, from both authorized devices. The Spotify support page on this subject suggests a few possibilities, none apply to me. That is a huge user experience problem.",other,ai_assisted_heuristic
2608276,I don’t know what happened. @115888 deleted all my playlists. 😭😭😭,other,ai_assisted_heuristic
1702141,"@SpotifyCares hey there! yep, not cool at all.. Tried that, didn't help :( :(",other,ai_assisted_heuristic
1435062,"@115888  Why tf cant you see music history on mobile, that song i just heard on random play is legit lost forever i am heartbroken i am",product_service_issue,ai_assisted_heuristic
2183000,@SpotifyCares Hi! I messaged you. Kindly check it. Thanks!,other,ai_assisted_heuristic
2520096,@148611 @SpotifyCares I just cancelled my premium subscription cos you guys are giving me the hardest time paying my subscription via mobile payment. Pls do something about this!!! I loaded 300 in total using 2 phones! 150 for each phone 😭 https://t.co/iohEDY3SlL,billing_payment,ai_assisted_heuristic
1353866,@SpotifyCares 😉 BAHAHA U REPLIED,other,ai_assisted_heuristic
83701,@115888 How? 😁,other,ai_assisted_heuristic
2076537,Yo @SpotifyCares the ability to drag what you're currently playing into the queue to listen again later seems to have gone.,other,ai_assisted_heuristic
2344107,@SpotifyCares C’mon bb don’t be like this. Ya girl broke but she like her music,other,ai_assisted_heuristic
1252730,@SpotifyCares hello spotify. My family subscription has been terminated and when i renew back it renew to the personal subscription.,booking_order_change,ai_assisted_heuristic
1888923,"@SpotifyCares Yooo, betalar månadsavgift på 99kr och vill gärna att de funkar eller att man får hjälp?!",other,ai_assisted_heuristic
1897013,. @115888 What are the odds of your Family Plan becoming an Family &amp; Friends plan? Would be helpful for those w/o kids.,booking_order_change,ai_assisted_heuristic
1695217,@SpotifyCares Pls respond,other,ai_assisted_heuristic
920600,@SpotifyCares Okay. The app shuts down when I try to share a track. Is that a issue that is known? I have a Sony XZ1 and latest updates.,product_service_issue,ai_assisted_heuristic
906645,"@SpotifyCares Welp, I’m just gonna get premium then",billing_payment,ai_assisted_heuristic
406700,"@SpotifyCares Android version 7.0, Spotify 8.4.22.857 arm v7  no it just opens but every single night doesn't play music though. Just annoying 😂😂",other,ai_assisted_heuristic
1691142,@SpotifyCares But I want the playlists etc associated with the account to me moved to stay with it once it gets recreated. Is that possible?,account_access,ai_assisted_heuristic
782674,@SpotifyCares Thnx! Samsung s7 g930f Android 7.0 Spotify 8.4.14.439 armV7,other,ai_assisted_heuristic
2245948,@SpotifyCares Great!,other,ai_assisted_heuristic
2815940,@SpotifyCares Thanks! I thoroughly enjoy what you offer! That particular one seemed out of place.,other,ai_assisted_heuristic
67693,@SpotifyCares I’m having trouble on my Win 7 computer after the new update. Says it’s missing ‘api-ms-win-core-processthreads-|1-1-1.dll’,other,ai_assisted_heuristic
8249,@117153 I contacted Hulu and they said the problem was on your end,other,ai_assisted_heuristic
482470,"@118266 Min, kalau udah langganan premium untuk pelajar pakai Visa tapi di bulan berikutnya tiba2 pembayaran langganannya gagal, itu kenapa ya?
Tks",billing_payment,ai_assisted_heuristic
1857344,Push notifications on @115888 please 😁💚 https://t.co/d0SW9YABKY,other,ai_assisted_heuristic
2361933,How do I put a song on Spotify? @SpotifyCares @115888 #spotify #spotifycares,information_request,ai_assisted_heuristic
2438667,@SpotifyCares Wow! Super fast reply. Thanks for the feedback. Will certainly do! Hope it launches here soon 🤞🏻,other,ai_assisted_heuristic
79413,@SpotifyCares Error 404. Can't sign into my account. Please help.,account_access,ai_assisted_heuristic
1746144,@115888 #newstudent how do I get half price when I'm already a subscriber?,billing_payment,ai_assisted_heuristic
1508840,@131098 contact email for pitching content for spotify playlist ?,other,ai_assisted_heuristic
228077,For some reason my spotify won't connect to my tv 😡,product_service_issue,ai_assisted_heuristic
1872564,spotify can burn in hell i want my money back,other,ai_assisted_heuristic
2305408,@SpotifyCares https://t.co/1UyQqiD3mz and https://t.co/YmCVKmAxrm,other,ai_assisted_heuristic
2629125,@115888 Am I correct to conclude your Android app gives me no way to control how much storage you use? Hope I'm missing something.,other,ai_assisted_heuristic
2442057,@SpotifyCares waiting.....,other,ai_assisted_heuristic
2595625,"Dear @116380/@SpotifyCares,

The Scream album is full of old songs. It should be amongst the other compilation albums.

Thanks, ta! https://t.co/TsxGHiU4Z8",other,ai_assisted_heuristic
409777,"@SpotifyCares Windows: 1.0.65.320.gac7a8e02

App: 8.4.22.857armV7",other,ai_assisted_heuristic
2699818,@SpotifyCares It doesn’t happen with all notifications it seems to be when I get Snapchat notifications and I’ve checked my settings and they are fine,other,ai_assisted_heuristic
1205492,@SpotifyCares It had like fairy lights and either words indie and love on title. Late night love or something like that,complaint_feedback,ai_assisted_heuristic
570509,How do i get a refund for my monthly Spotify payment? @SpotifyCares,billing_payment,ai_assisted_heuristic
2926,"@115888 Im interested aswell. Im using my facebook acccount  to sign in..
But the offer is not availble for me.y?My fb is
__email__",account_access,ai_assisted_heuristic
1585548,"@SpotifyCares Sounds great, and thank you! &lt;3",other,ai_assisted_heuristic
387710,@SpotifyCares Sending a fm,other,ai_assisted_heuristic
2568989,@SpotifyCares my family members lost their premium account and their names are not showing up in my profile nor will it allow me to add them,account_access,ai_assisted_heuristic
453468,"@SpotifyCares why cant i listen to that song? It says ""this song is not available in finland"" why???? https://t.co/7M34C18BrG",product_service_issue,ai_assisted_heuristic
660588,@SpotifyCares You can help me by giving me my box of KitKat's. 😆,other,ai_assisted_heuristic
1711490,@SpotifyCares If I upgrade to the family Spotify can I keep my songs from my premium account?,account_access,ai_assisted_heuristic
765643,"Please, please increase the maximum downloaded content @115888 I don't want to leave but this is annoying",other,ai_assisted_heuristic
1771423,@SpotifyCares MacOS Sierra version 10.12.6,other,ai_assisted_heuristic
2954,@SpotifyCares I feel like my idea has similar keywords as the one I was told to go to – that's closed and can no longer be voted on.,other,ai_assisted_heuristic
2848348,"@SpotifyCares Hello! I know. iPhone 7, IOS, version 8.4.28.1104 - have emailed you.",other,ai_assisted_heuristic
2058548,"@115888 you better put Mellowgold by Beck back on, serious",other,ai_assisted_heuristic
2577777,@115888 can y’all please add RaRa by Travis Scott ft. Lil Uzi bc it’s only on SoundCloud,other,ai_assisted_heuristic
1119754,@SpotifyCares Thank you 😊,other,ai_assisted_heuristic
659576,@SpotifyCares I love you 😂 yeah we can,complaint_feedback,ai_assisted_heuristic
2289624,@5795 @3072 @SpotifyCares https://t.co/hGBLFHyc2F,other,ai_assisted_heuristic
2190889,"@115888 MAKE THE SHUFFLE BUTTON BIGGER, PLEASE!",other,ai_assisted_heuristic
265075,@SpotifyCares tell the right time tht i want it asap and tht ill pay them in cheez its,other,ai_assisted_heuristic
1830234,@115888 HELP- Need help with upgrading to premium for students. It's not working. Says it can't confirm. I have a .edu account I am using..,account_access,ai_assisted_heuristic
801193,gUSTO KO NA PAKINGGAN WALA PA BA SA SPOTIFY,other,ai_assisted_heuristic
1026514,@SpotifyCares it didn’t work 😢,other,ai_assisted_heuristic
1428705,"@SpotifyCares Hi quick question, if i switch to a student from a premium membership midway through my billing cycle, when will it start?",billing_payment,ai_assisted_heuristic
2865485,@SpotifyCares Thank you,other,ai_assisted_heuristic
2022532,@117168 you should have the Spotify app available on the Apple Watch,other,ai_assisted_heuristic
166642,@SpotifyCares Preciate ya 🙏,other,ai_assisted_heuristic
1768379,@115888 hi! I need some help with my account! I've messaged @SpotifyCares is this the right person to help :),account_access,ai_assisted_heuristic
840211,"Why isn't @18287 aka Marky Mark, not on @116130? I need to start a petition. #GoodVibrations",other,ai_assisted_heuristic
1764690,@SpotifyCares How can I stop Spotify from playing on both my desktop &amp; phone? I don't want it to do this. It's infuriating!,information_request,ai_assisted_heuristic
2857,"@116381 Hey hey! Thanks for reaching out! @SpotifyCares, could you help out with Pascal's payment update?",billing_payment,ai_assisted_heuristic
2513009,@SpotifyCares Private network.,other,ai_assisted_heuristic
1841019,@115888 @SpotifyCares Yep. 100 percent,other,ai_assisted_heuristic
2218808,@115888 just updated on iOS and still no iPhone X support… wtf @SpotifyCares @116130,other,ai_assisted_heuristic
